347863,обл,Ростовская,р-н,Каменский,х,Абрамовка,ул,Надежда СНТ Задорная
452509,Респ,Башкортостан,р-н,Кигинский,с,Душанбеково,ул,Октябрьская
346116,обл,Ростовская,р-н,Миллеровский,сл,Волошино,пер,Почтовый
416365,обл,Астраханская,р-н,Икрянинский,с,Мумра,ул,Бебеля
452771,Респ,Башкортостан,р-н,Туймазинский,д,Ардатовка,ул,Центральная
671050,Респ,Бурятия,р-н,Иволгинский,с,Сужа,ул,Вертолетная
309261,обл,Белгородская,р-н,Шебекинский,с,Ржевка,ул,Ленина
416355,обл,Астраханская,р-н,Икрянинский,с,Бахтемир,ул,70 лет Октября
      ,обл,Владимирская,р-н,Ковровский,г,Ковров,ул,Абельмана
453805,Респ,Башкортостан,р-н,Хайбуллинский,д,Новая Украинка,ул,Молодежная
346713,обл,Ростовская,р-н,Аксайский,х,Веселый,ул,Дубикова
601900,обл,Владимирская,р-н,Ковровский,г,Ковров,тер,ГСК 53 ул Долинная
347863,обл,Ростовская,р-н,Каменский,х,Абрамовка,снт,Отдых
671450,Респ,Бурятия,р-н,Кижингинский,с,Кижинга,ул,Г.Цыденовой
692546,край,Приморский,р-н,Уссурийский,с,Корфовка,ул,Заречная
416351,обл,Астраханская,р-н,Икрянинский,с,Трудфронт,ул,Ленина
641076,обл,Курганская,р-н,Мишкинский,с,Масли,ул,Новая
168090,Респ,Коми,р-н,Усть-Куломский,д,Выльгорт,ул,Молодежная
347660,обл,Ростовская,р-н,Егорлыкский,ст-ца,Егорлыкская,пер,Майданова
453816,Респ,Башкортостан,р-н,Хайбуллинский,д,Юлбарсово,ул,Еранагас
628248,АО,Ханты-Мансийский Автономный округ - Югра,р-н,Советский,п,Алябьевский,ул,Спортивная
452753,Респ,Башкортостан,р-н,Туймазинский,г,Туймазы,ул,Зоологическая
601382,обл,Владимирская,р-н,Судогодский,п,Улыбышево,ул,Сосновая
346494,обл,Ростовская,р-н,Октябрьский,п,Новоперсиановка,ул,Павловская
632706,обл,Новосибирская,р-н,Чистоозерный,д,Большая Тахта,ул,Береговая
346777,обл,Ростовская,р-н,Азовский,с,Новомаргаритово,ул,Морская
303928,обл,Орловская,р-н,Урицкий,п,Восход,ул,Восход
429297,Респ,Чувашская - Чувашия,р-н,Янтиковский,д,Тюмерево,ул,Пушкина
346771,обл,Ростовская,р-н,Азовский,с,Головатовка,пер,Тельмана
161147,обл,Вологодская,р-н,Усть-Кубинский,с,Заднее,ул,Яковлева
361712,Респ,Кабардино-Балкарская,р-н,Зольский,с,Каменномостское,ул,Бишенова
347842,обл,Ростовская,р-н,Каменский,п,Чистоозерный,ул,Новоселов
692548,край,Приморский,р-н,Уссурийский,с,Утесное,ул,Совхозная
164040,обл,Архангельская,р-н,Коношский,д,Фоминская,ул,Южная
347660,обл,Ростовская,р-н,Егорлыкский,ст-ца,Егорлыкская,пер,Локомотивный
167904,Респ,Коми,г,Сыктывкар,пгт,Краснозатонский,ул,3 Линия
628195,АО,Ханты-Мансийский Автономный округ - Югра,р-н,Октябрьский,пгт,Талинка,ул,Первостроителей
302520,обл,Орловская,р-н,Орловский,пгт,Знаменка,ул,Гуртьева
346863,обл,Ростовская,р-н,Неклиновский,с,Натальевка,пер,Донской
641480,обл,Курганская,р-н,Звериноголовский,с,Звериноголовское,ул,Горького
249342,обл,Калужская,р-н,Жиздринский,д,Ослинка,ул,Заречная
429407,Респ,Чувашская - Чувашия,р-н,Урмарский,ст,Шоркистры,ул,Кирпичная
169521,Респ,Коми,р-н,Сосногорский,п,Поляна,ул,Нагорная
601971,обл,Владимирская,р-н,Ковровский,с,Павловское,ул,Полевая
601900,обл,Владимирская,р-н,Ковровский,г,Ковров,тер,ГСК 6 ул Еловая
249251,обл,Калужская,р-н,Мещовский,с,Гаврики,ул,Никольская
393450,обл,Тамбовская,р-н,Сампурский,с,Сампур,ул,2-я Пятилетка
346130,обл,Ростовская,р-н,Миллеровский,г,Миллерово,ул,Норонович
347831,обл,Ростовская,р-н,Каменский,х,Старая Станица,пер,Школьный
249246,обл,Калужская,р-н,Мещовский,с,Серпейск,ул,Ленина
393455,обл,Тамбовская,р-н,Сампурский,д,Павловка,ул,Мира
601395,обл,Владимирская,р-н,Судогодский,п,Головино,сад,Березка
601201,обл,Владимирская,р-н,Собинский,с,Березники,пер,Лесной
302526,обл,Орловская,р-н,Орловский,д,Ивановское,ул,Московская
347137,обл,Ростовская,р-н,Милютинский,х,Степано-Савченский,ул,Нагорная
347523,обл,Ростовская,р-н,Орловский,х,Островянский,пер,Восточный
346780,обл,Ростовская,р-н,Азовский,г,Азов,пер,Казачий
366106,Респ,Чеченская,р-н,Шелковской,ст-ца,Дубовская,ул,Лесная
684100,край,Камчатский,р-н,Усть-Большерецкий,с,Усть-Большерецк,ул,Калининская
679000,Аобл,Еврейская,р-н,Биробиджанский,г,Биробиджан,ул,Сенная
692723,край,Приморский,р-н,Хасанский,с,Барабаш,ул,ДОС
347460,обл,Ростовская,р-н,Зимовниковский,п,Зимовники,ул,Скибы
303935,обл,Орловская,р-н,Хотынецкий,с,Хотынец,ул,Виктора Зарубина
601211,обл,Владимирская,р-н,Собинский,д,Угор,ул,Зеленая
679000,Аобл,Еврейская,р-н,Биробиджанский,г,Биробиджан,ул,Озерная
347460,обл,Ростовская,р-н,Зимовниковский,п,Зимовники,пер,Солнечный
601361,обл,Владимирская,р-н,Судогодский,д,Красная Горка,ул,Северная
309546,обл,Белгородская,р-н,Старооскольский,с,Городище,ул,Народная
452485,Респ,Башкортостан,р-н,Салаватский,с,Мурсалимкино,ул,Мусы Джалиля
601671,обл,Владимирская,р-н,Александровский,г,Струнино,ул,Заречная
452788,Респ,Башкортостан,р-н,Туймазинский,д,Кандры-Тюмекеево,ул,Центральная
303260,обл,Орловская,р-н,Шаблыкинский,пгт,Шаблыкино,пер,Кромской
601671,обл,Владимирская,р-н,Александровский,г,Струнино,пер,Пушкина
303279,обл,Орловская,р-н,Шаблыкинский,п,Садовый,ул,Садовая
393610,обл,Тамбовская,р-н,Мордовский,рп,Новопокровка,ул,Кирпичная
346777,обл,Ростовская,р-н,Азовский,с,Новомаргаритово,ул,Крайняя
452510,Респ,Башкортостан,р-н,Кигинский,с,Нижние Киги,ул,Салавата
692584,край,Приморский,р-н,Пограничный,с,Дружба,ул,Проселочная
393812,обл,Тамбовская,р-н,Староюрьевский,с,Мезинец,ул,Старая Левада
393262,обл,Тамбовская,р-н,Рассказовский,с,Дмитриевщина,ул,Советская
347783,обл,Ростовская,р-н,Веселовский,х,Красный Октябрь,пер,Мирный
692537,край,Приморский,р-н,Уссурийский,с,Новоникольск,пер,Военный
347265,обл,Ростовская,р-н,Константиновский,х,Трофимов,пер,Ильинский
452218,Респ,Башкортостан,р-н,Чекмагушевский,с,Киндеркулево,ул,Парковая
301103,обл,Тульская,р-н,Ленинский,д,Журавка,снт,Надежда
366231,Респ,Чеченская,р-н,Ножай-Юртовский,с,Бешиль-Ирзу,ул,Крайняя
429243,Респ,Чувашская - Чувашия,р-н,Аликовский,д,Ишпарайкино,ул,Заовражная
671318,Респ,Бурятия,р-н,Заиграевский,у,Шэнэ-Буса,ул,Центральная
309543,обл,Белгородская,р-н,Старооскольский,с,Хорошилово,ул,Центральная
249240,обл,Калужская,р-н,Мещовский,д,Шалово,ул,Восточная
162510,обл,Вологодская,р-н,Кадуйский,пгт,Кадуй,ул,Солнечная
452767,Респ,Башкортостан,р-н,Туймазинский,с,Верхний Сардык,ул,Интернациональная
632182,обл,Новосибирская,р-н,Усть-Таркский,п,Октябрьский,ул,Молодежная
671710,Респ,Бурятия,р-н,Северо-Байкальский,пгт,Нижнеангарск,ул,Октябрьская
601902,обл,Владимирская,р-н,Ковровский,г,Ковров,проезд,Фабричный
305539,обл,Белгородская,р-н,Старооскольский,с,Песчанка,ул,Центральная
452751,Респ,Башкортостан,р-н,Туймазинский,г,Туймазы,ул,Сайфутдинова
161147,обл,Вологодская,р-н,Усть-Кубинский,с,Заднее,ул,Ожерелкова
452451,Респ,Башкортостан,р-н,Бирский,г,Бирск,ул,Чехова
309277,обл,Белгородская,р-н,Шебекинский,с,Графовка,ул,Раздольная
309137,обл,Белгородская,р-н,Ивнянский,с,Березовка,ул,Кубичевка
452750,Респ,Башкортостан,р-н,Туймазинский,г,Туймазы,ул,Изумрудная
671050,Респ,Бурятия,р-н,Иволгинский,с,Нижняя Иволга,ул,Байкальская
347527,обл,Ростовская,р-н,Орловский,п,Рунный,ул,Ковыльная
632212,обл,Новосибирская,р-н,Чановский,д,Узунгуль,ул,Центральная
165771,обл,Архангельская,р-н,Ленский,д,Сафроновка,ул,Новая
303925,обл,Орловская,р-н,Урицкий,д,Солнцево,ул,Солнечная
347863,обл,Ростовская,р-н,Каменский,х,Абрамовка,ул,Черемушки сад Сосновая
347227,обл,Ростовская,р-н,Морозовский,х,Козинка,ул,Сиреневая
679110,Аобл,Еврейская,р-н,Облученский,п,Теплоозерск,ул,Парковая
249231,обл,Калужская,р-н,Мещовский,с,Мошонки,ул,Колхозная
632729,обл,Новосибирская,р-н,Чистоозерный,с,Варваровка,ул,Зеленая
309545,обл,Белгородская,р-н,Старооскольский,с,Готовье,ул,Богатырская
393806,обл,Тамбовская,р-н,Староюрьевский,с,Вишневое,ул,Пажа
452453,Респ,Башкортостан,р-н,Бирский,г,Бирск,ул,Верхняя
628195,АО,Ханты-Мансийский Автономный округ - Югра,г,Нягань,пгт,Талинка,ул,Дорожников
429250,Респ,Чувашская - Чувашия,р-н,Аликовский,д,Иштеки,ул,Лесная
393138,обл,Тамбовская,р-н,Уметский,д,Ильинка,ул,Луговая
671050,Респ,Бурятия,р-н,Иволгинский,с,Сужа,ул,Бичурская
393610,обл,Тамбовская,р-н,Мордовский,рп,Новопокровка,ул,Новомосковская
168060,Респ,Коми,р-н,Усть-Куломский,с,Усть-Кулом,ул,Сосновка
601213,обл,Владимирская,р-н,Собинский,д,Большое Иваньково,ул,Подгорная
601630,обл,Владимирская,р-н,Александровский,д,Темкино,ул,Рождественская
628100,АО,Ханты-Мансийский Автономный округ - Югра,р-н,Октябрьский,пгт,Октябрьское,ул,Дзержинского
429706,Респ,Чувашская - Чувашия,р-н,Ибресинский,д,Хом-Яндобы,ул,Речная
632200,обл,Новосибирская,р-н,Чановский,рп,Чаны,ул,Мира
679000,Аобл,Еврейская,р-н,Биробиджанский,г,Биробиджан,ул,Новогодняя
601900,обл,Владимирская,р-н,Ковровский,г,Ковров,тер,ГСК 75 ул Волго-Донская
309537,обл,Белгородская,р-н,Старооскольский,с,Каплино,ул,Тенистая
347788,обл,Ростовская,р-н,Веселовский,х,Ленинский,ул,Вишневая
671366,Респ,Бурятия,р-н,Бичурский,у,Хонхолой,ул,Юндунова
307732,обл,Курская,р-н,Льговский,с,Иванчиково,ул,Им А.П.Овсенниково
628148,АО,Ханты-Мансийский Автономный округ - Югра,р-н,Березовский,с,Саранпауль,пер,Пихтовый
679000,Аобл,Еврейская,р-н,Биробиджанский,г,Биробиджан,пер,Овражный
671331,Респ,Бурятия,р-н,Заиграевский,с,Илька,ул,Подгорная
416355,обл,Астраханская,р-н,Икрянинский,с,Бахтемир,ул,Жданова
452756,Респ,Башкортостан,р-н,Туймазинский,г,Туймазы,ул,Советская
453235,Респ,Башкортостан,р-н,Ишимбайский,д,Канакаево,ул,Гагарина
303277,обл,Орловская,р-н,Шаблыкинский,с,Хотьково,ул,Парковая
671455,Респ,Бурятия,р-н,Кижингинский,у,Усть-Орот,ул,Гомбоева
692537,край,Приморский,р-н,Уссурийский,с,Новоникольск,ул,Колхозная
671444,Респ,Бурятия,р-н,Еравнинский,п,Целинный,пер,Школьный
641225,обл,Курганская,р-н,Юргамышский,п,Зырянка,пер,Крайний
393553,обл,Тамбовская,р-н,Токаревский,с,Сергиевка,ул,Центральная
347223,обл,Ростовская,р-н,Морозовский,х,Чапура,ул,Чапура
385440,Респ,Адыгея,р-н,Шовгеновский,аул,Хакуринохабль,ул,Курганная
679379,Аобл,Еврейская,р-н,Ленинский,с,Квашино,ул,Совхозная
361326,Респ,Кабардино-Балкарская,р-н,Урванский,с,Псыгансу,ул,Калинина
346741,обл,Ростовская,р-н,Азовский,х,Коса,ул,Калинина
186137,Респ,Карелия,р-н,Пряжинский,д,Сямозеро,ул,Рыбацкая
452095,Респ,Башкортостан,р-н,Миякинский,д,2-е Миякибашево,ул,Центральная
309261,обл,Белгородская,р-н,Шебекинский,с,Ржевка,ул,Советская
601671,обл,Владимирская,р-н,Александровский,г,Струнино,ул,Спортивная
452780,Респ,Башкортостан,р-н,Туймазинский,с,Серафимовский,ул,Зеленая
632233,обл,Новосибирская,р-н,Чановский,д,Черниговка,ул,Ленина
307573,обл,Курская,р-н,Хомутовский,с,Калиновка,ул,Советская
347780,обл,Ростовская,р-н,Веселовский,х,Верхний Хомутец,пер,Школьный
452756,Респ,Башкортостан,р-н,Туймазинский,г,Туймазы,ул,Полевая 1-я
601246,обл,Владимирская,р-н,Собинский,д,Митрофаниха,ул,Сокольники
393550,обл,Тамбовская,р-н,Токаревский,рп,Токаревка,ул,Коммунальная
429356,Респ,Чувашская - Чувашия,р-н,Батыревский,с,Сугуты,ул,Николаева
671432,Респ,Бурятия,р-н,Еравнинский,с,Эгита,ул,Анюлтинская
671406,Респ,Бурятия,р-н,Кижингинский,у,Орот,ул,Центральная
347142,обл,Ростовская,р-н,Обливский,х,Кзыл-Аул,ул,Муссы Джалиля
692110,край,Приморский,р-н,Дальнереченский,с,Ракитное,ул,Новая
429546,Респ,Чувашская - Чувашия,р-н,Моргаушский,д,Адикасы,ул,Односторонняя
632431,обл,Новосибирская,р-н,Каргатский,с,Сумы,ул,Тамбовка
347525,обл,Ростовская,р-н,Орловский,х,Камышевка,ул,Мира
302501,обл,Орловская,р-н,Орловский,д,Киреевка,проезд,1-й
162057,обл,Вологодская,р-н,Тотемский,п,Карица,ул,Пролетарская
671050,Респ,Бурятия,р-н,Иволгинский,с,Сужа,пер,Ясный
632709,обл,Новосибирская,р-н,Чистоозерный,д,Бугриновка,ул,Озерная
346845,обл,Ростовская,р-н,Неклиновский,п,Золотая Коса,ул,Жукова
      ,обл,Владимирская,р-н,Ковровский,г,Ковров,ул,Кооперативная
601225,обл,Владимирская,р-н,Собинский,д,Толпухово,снт,Горка
161050,обл,Вологодская,р-н,Междуреченский,с,Шуйское,пл,Свободы
692534,край,Приморский,р-н,Уссурийский,с,Раковка,ул,Новая
346835,обл,Ростовская,р-н,Неклиновский,с,Троицкое,пер,Малый
452502,Респ,Башкортостан,р-н,Кигинский,д,Вакиярово,ул,Нагорная
452225,Респ,Башкортостан,р-н,Чекмагушевский,д,Буляково,ул,Буляк
249355,обл,Калужская,р-н,Жиздринский,ст,Березовский,ул,Пристанционная
692582,край,Приморский,р-н,Пограничный,пгт,Пограничный,пер,Восточный
679000,Аобл,Еврейская,р-н,Биробиджанский,г,Биробиджан,ул,Морская
602337,обл,Владимирская,р-н,Селивановский,д,Новлянка,ул,Слободка
309251,обл,Белгородская,р-н,Шебекинский,с,Чураево,пер,Гагарина
452450,Респ,Башкортостан,р-н,Бирский,г,Бирск,сад,Уральский
361320,Респ,Кабардино-Балкарская,р-н,Урванский,с,Морзох,пер,Южный
346755,обл,Ростовская,р-н,Азовский,с,Новониколаевка,ул,Маяковского
649495,Респ,Алтай,р-н,Усть-Коксинский,п,Замульта,ул,Центральная
347250,обл,Ростовская,р-н,Константиновский,х,Старозолотовский,ул,Есаульская
303928,обл,Орловская,р-н,Урицкий,д,Большое Сотниково,ул,Садовая
393145,обл,Тамбовская,р-н,Уметский,с,Бибиково,ул,Заречная
601900,обл,Владимирская,р-н,Ковровский,г,Ковров,тер,ГСК ул Циолковского (89)
346250,обл,Ростовская,р-н,Боковский,ст-ца,Боковская,пер,Промышленный
601377,обл,Владимирская,р-н,Судогодский,п,Красный Богатырь,ул,Ленина
366227,Респ,Чеченская,р-н,Ножай-Юртовский,с,Гиляны,ул,А.Х.Кадырова
162512,обл,Вологодская,р-н,Кадуйский,пгт,Кадуй,ул,Восход
429371,Респ,Чувашская - Чувашия,р-н,Батыревский,д,Яншихово,ул,Восточная
679000,Аобл,Еврейская,р-н,Биробиджанский,г,Биробиджан,ул,Биршоссе 11 км
628195,АО,Ханты-Мансийский Автономный округ - Югра,р-н,Октябрьский,пгт,Талинка,тер,Ендырское лесничество
688861,обл,Камчатская,р-н,Пенжинский,с,Таловка,ул,Центральная
186139,Респ,Карелия,р-н,Пряжинский,п,Новые Пески,ул,Горная
360005,Респ,Кабардино-Балкарская,г,Нальчик,пгт,Адиюх,ул,Озермес
671455,Респ,Бурятия,р-н,Кижингинский,у,Усть-Орот,ул,Заречная
347145,обл,Ростовская,р-н,Обливский,х,Кривов,ул,Центральная
361712,Респ,Кабардино-Балкарская,р-н,Зольский,с,Каменномостское,ул,Хамизова
632200,обл,Новосибирская,р-н,Чановский,рп,Чаны,ул,Большевистская
601201,обл,Владимирская,р-н,Собинский,д,Хреново (Копнинское МО),снт,Озерный
632200,обл,Новосибирская,р-н,Чановский,рп,Чаны,пер,2-й Советский
679110,Аобл,Еврейская,р-н,Облученский,п,Теплоозерск,ул,Некрасова
416101,обл,Астраханская,р-н,Наримановский,с,Старокучергановка,ул,Солдатская
601225,обл,Владимирская,р-н,Собинский,д,Толпухово,снт,Березка
302521,обл,Орловская,р-н,Орловский,с,Лаврово,ул,Колхозная
684100,обл,Камчатская,р-н,Усть-Большерецкий,с,Усть-Большерецк,ул,Космонавтов
601235,обл,Владимирская,р-н,Собинский,с,Черкутино,тер,Лутино
632724,обл,Новосибирская,р-н,Чистоозерный,с,Польяново,ул,Первомайская
347863,обл,Ростовская,р-н,Каменский,х,Абрамовка,ул,Надежда сад Клубничная
393812,обл,Тамбовская,р-н,Староюрьевский,с,Мезинец,ул,Никольская
162512,обл,Вологодская,р-н,Кадуйский,пгт,Кадуй,пер,Новый
249344,обл,Калужская,р-н,Жиздринский,д,Кресты,ул,Центральная
453584,Респ,Башкортостан,р-н,Бурзянский,д,Тимирово,ул,Салавата Юлаева
601351,обл,Владимирская,р-н,Судогодский,г,Судогда,ул,Чехова
161147,обл,Вологодская,р-н,Усть-Кубинский,с,Заднее,ул,Профсоюзная
393262,обл,Тамбовская,р-н,Рассказовский,с,Дмитриевщина,ул,Ленина
601395,обл,Владимирская,р-н,Судогодский,п,Головино,ул,Советская
679000,Аобл,Еврейская,р-н,Биробиджанский,г,Биробиджан,пер,Химический
385440,Респ,Адыгея,р-н,Шовгеновский,аул,Хакуринохабль,ул,Фестивальная
671050,Респ,Бурятия,р-н,Иволгинский,с,Нижняя Иволга,снт,Янтарное
429530,Респ,Чувашская - Чувашия,р-н,Моргаушский,д,Шептаки (Моргаушское с/п),ул,Новая
347265,обл,Ростовская,р-н,Константиновский,х,Трофимов,ул,Степная
632273,обл,Новосибирская,р-н,Кыштовский,д,Бакейка,ул,Вершинка
164205,обл,Архангельская,р-н,Няндомский,д,Село,ул,Тенистая
302528,обл,Орловская,р-н,Орловский,п,Зареченский,ул,Пригородная
309251,обл,Белгородская,р-н,Шебекинский,с,Чураево,ул,Набережная
692530,край,Приморский,г,Уссурийск,с,ДЭУ-196,ул,Дачная
429365,Респ,Чувашская - Чувашия,р-н,Батыревский,д,Балабаш-Нурусово,ул,Полевая
309277,обл,Белгородская,р-н,Шебекинский,с,Графовка,ул,Производственная
684100,край,Камчатский,р-н,Усть-Большерецкий,с,Усть-Большерецк,ул,Западная
303941,обл,Орловская,р-н,Хотынецкий,д,Хотимль-Кузменково,ул,Школьная
676005,обл,Амурская,р-н,Сковородинский,с,Игнашино,ул,Им Игнашино
301131,обл,Тульская,р-н,Ленинский,рп,Ленинский,ул,Советская
602357,обл,Владимирская,р-н,Селивановский,д,Ивановская,ул,Центральная
628305,АО,Ханты-Мансийский Автономный округ - Югра,г,Нефтеюганск,мкр,11А,ул,Буровиков
453808,Респ,Башкортостан,р-н,Хайбуллинский,с,Новозирган,ул,Гагарина
301500,обл,Тульская,р-н,Арсеньевский,п,Октябрьский,ул,Мира
346742,обл,Ростовская,р-н,Азовский,х,Дугино,пер,Свердлова
346490,обл,Ростовская,р-н,Октябрьский,п,Малая Сопка,ул,Центральная
453804,Респ,Башкортостан,р-н,Хайбуллинский,д,Воздвиженка,ул,Первоцелинников
452451,Респ,Башкортостан,р-н,Бирский,г,Бирск,ул,Вострецова
347145,обл,Ростовская,р-н,Обливский,х,Трухин,ул,Овражная
307200,обл,Курская,р-н,Октябрьский,пгт,Прямицыно,ул,Привокзальная
309552,обл,Белгородская,р-н,Старооскольский,х,Менжулюк,ул,Заречная
393751,обл,Тамбовская,р-н,Мичуринский,нп,Учхоз им Калинина,ул,Филиппова
366222,Респ,Чеченская,р-н,Ножай-Юртовский,с,Галайты,ул,Войнахская
601217,обл,Владимирская,р-н,Собинский,с,Березники,ул,Лесная
632213,обл,Новосибирская,р-н,Чановский,с,Красноселье,ул,Школьная
692387,край,Приморский,р-н,Черниговский,с,Вадимовка,ул,Маяковского
366601,Респ,Чеченская,р-н,Ачхой-Мартановский,с,Давыденко,ул,Новая 3-я
649481,Респ,Алтай,р-н,Усть-Коксинский,с,Юстик,ул,Лесная
309541,обл,Белгородская,р-н,Старооскольский,с,Котово,ул,Весенняя
385440,Респ,Адыгея,р-н,Шовгеновский,аул,Хакуринохабль,ул,Кольцевая
366106,Респ,Чеченская,р-н,Шелковской,ст-ца,Дубовская,пер,Д.Бедного
453580,Респ,Башкортостан,р-н,Бурзянский,д,Новоусманово,ул,Заки Валиди
393732,обл,Тамбовская,р-н,Мичуринский,с,Епанчино,ул,Зеленая
346943,обл,Ростовская,р-н,Куйбышевский,с,Миллерово,ул,Тузловская
306847,обл,Курская,р-н,Горшеченский,д,Ржавец,пер,Спортивный
301847,обл,Тульская,р-н,Ефремовский,д,Иноземка,ул,Строительная
346130,обл,Ростовская,р-н,Миллеровский,г,Миллерово,ул,Интернатская
303450,обл,Орловская,р-н,Троснянский,с,Тросна,ул,Лескова
453223,Респ,Башкортостан,р-н,Ишимбайский,с,Кинзебулатово,ул,Зеленая
393821,обл,Тамбовская,р-н,Староюрьевский,с,Новиково,ул,Пробуждение
452502,Респ,Башкортостан,р-н,Кигинский,д,Вакиярово,ул,Восточная
688710,обл,Камчатская,р-н,Карагинский,с,Тымлат,ул,Нагорная
671823,Респ,Бурятия,р-н,Кяхтинский,п,Хоронхой,ул,Подгорная
679127,Аобл,Еврейская,р-н,Облученский,с,Двуречье,ул,Октябрьская
641050,обл,Курганская,р-н,Мишкинский,с,Кирово,ул,Кооперативная
302521,обл,Орловская,р-н,Орловский,с,Лаврово,ул,Садовая
393450,обл,Тамбовская,р-н,Сампурский,с,Сампур,ул,Ленинская
641247,обл,Курганская,р-н,Варгашинский,с,Верхнесуерское,ул,Кирова
692543,край,Приморский,р-н,Уссурийский,с,Корсаковка,ул,Луговая
346102,обл,Ростовская,р-н,Миллеровский,х,Фоминка,ул,Лунная
347155,обл,Ростовская,р-н,Обливский,х,Самохин,ул,Березовая
366608,Респ,Чеченская,р-н,Ачхой-Мартановский,с,Валерик,ул,Б.Асхабова
671450,Респ,Бурятия,р-н,Кижингинский,с,Кижинга,ул,Полевая
347521,обл,Ростовская,р-н,Орловский,х,Кундрюченский,ул,Набережная
347505,обл,Ростовская,р-н,Орловский,х,Каменная Балка,пер,Малый
601223,обл,Владимирская,р-н,Собинский,д,Филино,снт,Филино
347450,обл,Ростовская,р-н,Зимовниковский,х,Гашун,ул,Кооперативная
346859,обл,Ростовская,р-н,Неклиновский,с,Синявское,пер,Красноармейский
161147,обл,Вологодская,р-н,Усть-Кубинский,с,Заднее,ул,Молодежная
393542,обл,Тамбовская,р-н,Токаревский,д,Виноградовка,ул,Садовая
301500,обл,Тульская,р-н,Арсеньевский,п,Октябрьский,пер,Безымянный
306846,обл,Курская,р-н,Горшеченский,п,Бекетовский,пер,Заводской
309541,обл,Белгородская,р-н,Старооскольский,х,Чумаки,пер,Золотой фазан
452503,Респ,Башкортостан,р-н,Кигинский,д,Ягуново,ул,Полевая
346772,обл,Ростовская,р-н,Азовский,с,Круглое,ул,60 лет Октября
676700,обл,Амурская,р-н,Бурейский,пгт,Бурея,ул,Торговая
302539,обл,Орловская,р-н,Орловский,д,Дубовая Роща,ул,Раздольная
347660,обл,Ростовская,р-н,Егорлыкский,ст-ца,Егорлыкская,ул,Токарева
632434,обл,Новосибирская,р-н,Каргатский,д,Озерки 6-е,пер,Центральный
452773,Респ,Башкортостан,р-н,Туймазинский,д,Чуваш-Улканово,ул,Пушкина
361221,Респ,Кабардино-Балкарская,р-н,Терский,с,Дейское,ул,Кооперативная
346741,обл,Ростовская,р-н,Азовский,х,Коса,пер,Садовый
671195,Респ,Бурятия,р-н,Селенгинский,с,Селендума,ул,Малыгина
361712,Респ,Кабардино-Балкарская,р-н,Зольский,с,Каменномостское,ул,Куважукова
429254,Респ,Чувашская - Чувашия,р-н,Аликовский,д,Анаткасы,ул,Колхозная
692110,край,Приморский,р-н,Дальнереченский,с,Ракитное,ул,Советская
429362,Респ,Чувашская - Чувашия,р-н,Батыревский,с,Тарханы,ул,Николаева
309170,обл,Белгородская,р-н,Губкинский,с,Бобровы Дворы,ул,Раздольная
671030,Респ,Бурятия,р-н,Окинский,у,Хара-Хужир,ул,Молодежная
671321,Респ,Бурятия,р-н,Заиграевский,п,Нижние Тальцы,ул,Магистральная
393734,обл,Тамбовская,р-н,Мичуринский,с,Глазок,ул,Красная Звезда
452502,Респ,Башкортостан,р-н,Кигинский,д,Вакиярово,ул,Школьная
393145,обл,Тамбовская,р-н,Уметский,с,Бибиково,ул,Повалишино
347890,обл,Ростовская,г,Гуково,мкр,Алмазный,ул,Мичурина
161332,обл,Вологодская,р-н,Тотемский,п,Октябрьский,ул,Заречная
309167,обл,Белгородская,р-н,Губкинский,с,Ивановка,ул,Кольцевая
679110,Аобл,Еврейская,р-н,Облученский,п,Теплоозерск,ул,Васильева
692542,край,Приморский,р-н,Уссурийский,с,Борисовка,ул,Речная
416101,обл,Астраханская,р-н,Наримановский,с,Старокучергановка,ул,Дарминская
346940,обл,Ростовская,р-н,Куйбышевский,х,Репяховатый,ул,Репяховатая
302520,обл,Орловская,р-н,Орловский,пгт,Знаменка,ул,Славянская
168100,Респ,Коми,р-н,Сысольский,с,Визинга,ул,Оплеснина
347521,обл,Ростовская,р-н,Орловский,х,Курмоярский,ул,Московская
303281,обл,Орловская,р-н,Шаблыкинский,с,Титово,ул,Центральная
429070,Респ,Чувашская - Чувашия,р-н,Ядринский,д,Вурманкас-Ядрино,ул,Космонавтов
309263,обл,Белгородская,р-н,Шебекинский,с,Купино,пер,Анатовского
361326,Респ,Кабардино-Балкарская,р-н,Урванский,с,Псыгансу,ул,Степная
309122,обл,Белгородская,р-н,Ивнянский,с,Хомутцы,ул,Пескуновка
429701,Респ,Чувашская - Чувашия,р-н,Ибресинский,снт,Водокачка,проезд,Южный
679510,Аобл,Еврейская,р-н,Биробиджанский,с,Птичник,ул,Центральная
301591,обл,Тульская,р-н,Воловский,п,Казачка,ул,Станционная
416365,обл,Астраханская,р-н,Икрянинский,с,Мумра,ул,Тихая
309271,обл,Белгородская,р-н,Шебекинский,п,Первомайский,ул,Молодежная
309257,обл,Белгородская,р-н,Шебекинский,с,Муром,ул,Победы
347144,обл,Ростовская,р-н,Обливский,п,Каштановский,ул,Лесная
309543,обл,Белгородская,р-н,Старооскольский,с,Выползово,ул,Центральная
162512,обл,Вологодская,р-н,Кадуйский,пгт,Кадуй,ул,Октябрят
393564,обл,Тамбовская,р-н,Токаревский,п,Красный,ул,Лесная
309310,обл,Белгородская,р-н,Ракитянский,с,Криничное,ул,Дальняя
